TimeUTC,TimeDK,RegionName,ConsumerCategory2,ConsumerCategory3,ConsumptionkWh
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Midtjylland,Erhverv,Erhverv,916331.68
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,81242.214
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Midtjylland,Privat,Privat,203435.433
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Nordjylland,Erhverv,Erhverv,437038.223
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,38147.627
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Nordjylland,Privat,Privat,95445.56
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Sjælland,Erhverv,Erhverv,401421.693
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Sjælland,Erhverv,Offentlige foretagender,45196.538
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Sjælland,Privat,Privat,133034.855
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Syddanmark,Erhverv,Erhverv,993577.703
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,69830.974
2025-06-18T10:00:00,2025-06-18T12:00:00,Region Syddanmark,Privat,Privat,189635.688
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Hovedstaden,Erhverv,Erhverv,742812.582
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,134139.51
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Hovedstaden,Privat,Privat,209767.278
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Midtjylland,Erhverv,Erhverv,859424.108
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,83727.334
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Midtjylland,Privat,Privat,192895.337
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Nordjylland,Erhverv,Erhverv,405936.282
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,39077.987
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Nordjylland,Privat,Privat,91407.423
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Sjælland,Erhverv,Erhverv,398092.572
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Sjælland,Erhverv,Offentlige foretagender,47250.693
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Sjælland,Privat,Privat,129833.117
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Syddanmark,Erhverv,Erhverv,924013.392
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,74537.305
2025-06-18T09:00:00,2025-06-18T11:00:00,Region Syddanmark,Privat,Privat,182475.03
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Hovedstaden,Erhverv,Erhverv,736610.915
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,136601.35
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Hovedstaden,Privat,Privat,196885.091
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Midtjylland,Erhverv,Erhverv,822866.966
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,85168.205
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Midtjylland,Privat,Privat,176244.169
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Nordjylland,Erhverv,Erhverv,396201.348
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,39778.221
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Nordjylland,Privat,Privat,85078.434
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Sjælland,Erhverv,Erhverv,397628.804
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Sjælland,Erhverv,Offentlige foretagender,48776.553
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Sjælland,Privat,Privat,120386.639
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Syddanmark,Erhverv,Erhverv,901132.267
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,75345.541
2025-06-18T08:00:00,2025-06-18T10:00:00,Region Syddanmark,Privat,Privat,167088.988
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Hovedstaden,Erhverv,Erhverv,726774.223
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,135414.455
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Hovedstaden,Privat,Privat,192156.246
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Midtjylland,Erhverv,Erhverv,784900.081
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,83425.048
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Midtjylland,Privat,Privat,168784.519
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Nordjylland,Erhverv,Erhverv,363256.446
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,38906.041
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Nordjylland,Privat,Privat,82154.578
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Sjælland,Erhverv,Erhverv,391485.377
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Sjælland,Erhverv,Offentlige foretagender,48919.494
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Sjælland,Privat,Privat,117201.336
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Syddanmark,Erhverv,Erhverv,856956.833
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,75073.65
2025-06-18T07:00:00,2025-06-18T09:00:00,Region Syddanmark,Privat,Privat,159692.201
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Hovedstaden,Erhverv,Erhverv,671029.129
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,130408.504
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Hovedstaden,Privat,Privat,193025.846
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Midtjylland,Erhverv,Erhverv,758539.376
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,80465.762
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Midtjylland,Privat,Privat,166064.901
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Nordjylland,Erhverv,Erhverv,351578.011
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,37414.047
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Nordjylland,Privat,Privat,80497.273
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Sjælland,Erhverv,Erhverv,376232.162
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Sjælland,Erhverv,Offentlige foretagender,48394.117
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Sjælland,Privat,Privat,116905.389
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Syddanmark,Erhverv,Erhverv,843700.704
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,75015.074
2025-06-18T06:00:00,2025-06-18T08:00:00,Region Syddanmark,Privat,Privat,157671.769
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Hovedstaden,Erhverv,Erhverv,602625.965
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,113806.496
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Hovedstaden,Privat,Privat,193178.136
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Midtjylland,Erhverv,Erhverv,714424.037
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,68660.817
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Midtjylland,Privat,Privat,164879.815
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Nordjylland,Erhverv,Erhverv,333143.45
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,32833.018
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Nordjylland,Privat,Privat,78490.019
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Sjælland,Erhverv,Erhverv,360569.911
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Sjælland,Erhverv,Offentlige foretagender,42790.337
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Sjælland,Privat,Privat,117215.29
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Syddanmark,Erhverv,Erhverv,800787.382
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,63243.654
2025-06-18T05:00:00,2025-06-18T07:00:00,Region Syddanmark,Privat,Privat,157487.566
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Hovedstaden,Erhverv,Erhverv,535365.179
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,92829.556
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Hovedstaden,Privat,Privat,167222.83
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Midtjylland,Erhverv,Erhverv,632592.088
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,53706.725
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Midtjylland,Privat,Privat,153632.239
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Nordjylland,Erhverv,Erhverv,295974.464
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,26456.621
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Nordjylland,Privat,Privat,72735.508
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Sjælland,Erhverv,Erhverv,324727.355
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Sjælland,Erhverv,Offentlige foretagender,35171.244
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Sjælland,Privat,Privat,109018.752
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Syddanmark,Erhverv,Erhverv,728221.135
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,50599.116
2025-06-18T04:00:00,2025-06-18T06:00:00,Region Syddanmark,Privat,Privat,147838.033
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Hovedstaden,Erhverv,Erhverv,477709.525
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,75999.776
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Hovedstaden,Privat,Privat,140716.468
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Midtjylland,Erhverv,Erhverv,552677.532
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,42020.449
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Midtjylland,Privat,Privat,157794.896
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Nordjylland,Erhverv,Erhverv,256634.963
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,20534.906
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Nordjylland,Privat,Privat,73790.217
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Sjælland,Erhverv,Erhverv,288940.821
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Sjælland,Erhverv,Offentlige foretagender,28031.481
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Sjælland,Privat,Privat,101829.115
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Syddanmark,Erhverv,Erhverv,655791.516
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,38583.931
2025-06-18T03:00:00,2025-06-18T05:00:00,Region Syddanmark,Privat,Privat,149579.047
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Hovedstaden,Erhverv,Erhverv,435616.582
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,72630.914
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Hovedstaden,Privat,Privat,148951.817
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Midtjylland,Erhverv,Erhverv,534297.835
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,41184.39
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Midtjylland,Privat,Privat,173185.492
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Nordjylland,Erhverv,Erhverv,245550.136
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,19822.408
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Nordjylland,Privat,Privat,79410.254
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Sjælland,Erhverv,Erhverv,274156.567
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Sjælland,Erhverv,Offentlige foretagender,25951.53
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Sjælland,Privat,Privat,113921.596
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Syddanmark,Erhverv,Erhverv,627909.717
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,37711.298
2025-06-18T02:00:00,2025-06-18T04:00:00,Region Syddanmark,Privat,Privat,158778.872
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Hovedstaden,Erhverv,Erhverv,443456.389
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,75406.593
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Hovedstaden,Privat,Privat,173179.198
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Midtjylland,Erhverv,Erhverv,532130.339
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,43909.436
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Midtjylland,Privat,Privat,203186.579
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Nordjylland,Erhverv,Erhverv,242283.161
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,21980.889
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Nordjylland,Privat,Privat,91558.368
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Sjælland,Erhverv,Erhverv,275259.829
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Sjælland,Erhverv,Offentlige foretagender,27657.502
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Sjælland,Privat,Privat,140651.368
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Syddanmark,Erhverv,Erhverv,614511.232
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,40354.504
2025-06-18T01:00:00,2025-06-18T03:00:00,Region Syddanmark,Privat,Privat,182811.029
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Hovedstaden,Erhverv,Erhverv,433350.981
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,75826.798
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Hovedstaden,Privat,Privat,170128.379
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Midtjylland,Erhverv,Erhverv,532065.658
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,43777.389
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Midtjylland,Privat,Privat,205366.809
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Nordjylland,Erhverv,Erhverv,239108.132
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,22033.384
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Nordjylland,Privat,Privat,93581.354
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Sjælland,Erhverv,Erhverv,268758.304
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Sjælland,Erhverv,Offentlige foretagender,27711.616
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Sjælland,Privat,Privat,126090.828
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Syddanmark,Erhverv,Erhverv,611918.777
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,40221.418
2025-06-18T00:00:00,2025-06-18T02:00:00,Region Syddanmark,Privat,Privat,185146.667
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Hovedstaden,Erhverv,Erhverv,456448.775
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,75913.607
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Hovedstaden,Privat,Privat,206896.12
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Midtjylland,Erhverv,Erhverv,550164.274
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,44054.567
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Midtjylland,Privat,Privat,206410.15
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Nordjylland,Erhverv,Erhverv,237150.448
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,22077.688
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Nordjylland,Privat,Privat,94526.805
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Sjælland,Erhverv,Erhverv,275935.878
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Sjælland,Erhverv,Offentlige foretagender,28174.198
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Sjælland,Privat,Privat,173117.188
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Syddanmark,Erhverv,Erhverv,624527.839
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,39239.915
2025-06-17T23:00:00,2025-06-18T01:00:00,Region Syddanmark,Privat,Privat,185852.52
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Hovedstaden,Erhverv,Erhverv,478374.471
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,78054.226
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Hovedstaden,Privat,Privat,205466.747
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Midtjylland,Erhverv,Erhverv,557926.369
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,45238.551
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Midtjylland,Privat,Privat,205666.614
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Nordjylland,Erhverv,Erhverv,242357.971
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,22388.212
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Nordjylland,Privat,Privat,94629.239
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Sjælland,Erhverv,Erhverv,282131.631
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Sjælland,Erhverv,Offentlige foretagender,29183.708
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Sjælland,Privat,Privat,155788.968
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Syddanmark,Erhverv,Erhverv,636886.208
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,40167.775
2025-06-17T22:00:00,2025-06-18T00:00:00,Region Syddanmark,Privat,Privat,187266.737
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Hovedstaden,Erhverv,Erhverv,500474.852
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,79816.297
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Hovedstaden,Privat,Privat,210593.785
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Midtjylland,Erhverv,Erhverv,582690.927
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,47182.342
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Midtjylland,Privat,Privat,200676.689
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Nordjylland,Erhverv,Erhverv,258584.103
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,23286.995
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Nordjylland,Privat,Privat,92929.43
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Sjælland,Erhverv,Erhverv,295895.299
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Sjælland,Erhverv,Offentlige foretagender,30701.736
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Sjælland,Privat,Privat,138328.136
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Syddanmark,Erhverv,Erhverv,665473.102
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,42251.803
2025-06-17T21:00:00,2025-06-17T23:00:00,Region Syddanmark,Privat,Privat,185047.5
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Hovedstaden,Erhverv,Erhverv,529707.564
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,83138.742
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Hovedstaden,Privat,Privat,241280.982
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Midtjylland,Erhverv,Erhverv,599753.301
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,46663.329
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Midtjylland,Privat,Privat,220711.102
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Nordjylland,Erhverv,Erhverv,276060.338
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,22530.508
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Nordjylland,Privat,Privat,102928.97
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Sjælland,Erhverv,Erhverv,298349.752
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Sjælland,Erhverv,Offentlige foretagender,30732.33
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Sjælland,Privat,Privat,146719.904
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Syddanmark,Erhverv,Erhverv,680846.297
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,41383.225
2025-06-17T20:00:00,2025-06-17T22:00:00,Region Syddanmark,Privat,Privat,202818.474
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Hovedstaden,Erhverv,Erhverv,552538.719
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,81804.189
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Hovedstaden,Privat,Privat,260480.275
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Midtjylland,Erhverv,Erhverv,610901.655
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,45018.787
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Midtjylland,Privat,Privat,235607.589
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Nordjylland,Erhverv,Erhverv,287814.26
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,21325.677
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Nordjylland,Privat,Privat,110385.24
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Sjælland,Erhverv,Erhverv,311885.103
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Sjælland,Erhverv,Offentlige foretagender,28640.969
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Sjælland,Privat,Privat,154472.16
2025-06-17T19:00:00,2025-06-17T21:00:00,Region Syddanmark,Erhverv,Erhverv,692431.039
