TimeUTC,TimeDK,HousingCategory,HeatingCategory,ConsumptionkWh
2025-09-18T04:00:00,2025-09-18T06:00:00,Etageejendom,Elvarme eller varmepumpe,2311.056
2025-09-18T04:00:00,2025-09-18T06:00:00,Fritidshuse,Andet,3573.349
2025-09-18T04:00:00,2025-09-18T06:00:00,Fritidshuse,Elvarme eller varmepumpe,33333.738
2025-09-18T04:00:00,2025-09-18T06:00:00,Parcel- og rækkehuse,Andet,313849.756
2025-09-18T04:00:00,2025-09-18T06:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,139133.681
2025-09-18T04:00:00,2025-09-18T06:00:00,Ukendt,Andet,66413.882
2025-09-18T04:00:00,2025-09-18T06:00:00,Ukendt,Elvarme eller varmepumpe,22505.46
2025-09-18T03:00:00,2025-09-18T05:00:00,Andet,Andet,28948.585
2025-09-18T03:00:00,2025-09-18T05:00:00,Andet,Elvarme eller varmepumpe,2676.975
2025-09-18T03:00:00,2025-09-18T05:00:00,Etageejendom,Andet,84596.841
2025-09-18T03:00:00,2025-09-18T05:00:00,Etageejendom,Elvarme eller varmepumpe,1920.155
2025-09-18T03:00:00,2025-09-18T05:00:00,Fritidshuse,Andet,3120.189
2025-09-18T03:00:00,2025-09-18T05:00:00,Fritidshuse,Elvarme eller varmepumpe,31169.164
2025-09-18T03:00:00,2025-09-18T05:00:00,Parcel- og rækkehuse,Andet,322212.843
2025-09-18T03:00:00,2025-09-18T05:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,130480.792
2025-09-18T03:00:00,2025-09-18T05:00:00,Ukendt,Andet,63994.827
2025-09-18T03:00:00,2025-09-18T05:00:00,Ukendt,Elvarme eller varmepumpe,19227.669
2025-09-18T02:00:00,2025-09-18T04:00:00,Andet,Andet,28855.246
2025-09-18T02:00:00,2025-09-18T04:00:00,Andet,Elvarme eller varmepumpe,2689.637
2025-09-18T02:00:00,2025-09-18T04:00:00,Etageejendom,Andet,79567.838
2025-09-18T02:00:00,2025-09-18T04:00:00,Etageejendom,Elvarme eller varmepumpe,1854.909
2025-09-18T02:00:00,2025-09-18T04:00:00,Fritidshuse,Andet,3037.598
2025-09-18T02:00:00,2025-09-18T04:00:00,Fritidshuse,Elvarme eller varmepumpe,31561.054
2025-09-18T02:00:00,2025-09-18T04:00:00,Parcel- og rækkehuse,Andet,390503.933
2025-09-18T02:00:00,2025-09-18T04:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,143239.913
2025-09-18T02:00:00,2025-09-18T04:00:00,Ukendt,Andet,76312.297
2025-09-18T02:00:00,2025-09-18T04:00:00,Ukendt,Elvarme eller varmepumpe,20374.055
2025-09-18T01:00:00,2025-09-18T03:00:00,Andet,Andet,30659.055
2025-09-18T01:00:00,2025-09-18T03:00:00,Andet,Elvarme eller varmepumpe,2861.307
2025-09-18T01:00:00,2025-09-18T03:00:00,Etageejendom,Andet,81034.491
2025-09-18T01:00:00,2025-09-18T03:00:00,Etageejendom,Elvarme eller varmepumpe,1870.153
2025-09-18T01:00:00,2025-09-18T03:00:00,Fritidshuse,Andet,3144.806
2025-09-18T01:00:00,2025-09-18T03:00:00,Fritidshuse,Elvarme eller varmepumpe,33235.67
2025-09-18T01:00:00,2025-09-18T03:00:00,Parcel- og rækkehuse,Andet,446381.954
2025-09-18T01:00:00,2025-09-18T03:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,162400.624
2025-09-18T01:00:00,2025-09-18T03:00:00,Ukendt,Andet,88498.501
2025-09-18T01:00:00,2025-09-18T03:00:00,Ukendt,Elvarme eller varmepumpe,23788.946
2025-09-18T00:00:00,2025-09-18T02:00:00,Andet,Andet,32416.524
2025-09-18T00:00:00,2025-09-18T02:00:00,Andet,Elvarme eller varmepumpe,3020.306
2025-09-18T00:00:00,2025-09-18T02:00:00,Etageejendom,Andet,85298.192
2025-09-18T00:00:00,2025-09-18T02:00:00,Etageejendom,Elvarme eller varmepumpe,1913.419
2025-09-18T00:00:00,2025-09-18T02:00:00,Fritidshuse,Andet,3282.964
2025-09-18T00:00:00,2025-09-18T02:00:00,Fritidshuse,Elvarme eller varmepumpe,34656.231
2025-09-18T00:00:00,2025-09-18T02:00:00,Parcel- og rækkehuse,Andet,479520.283
2025-09-18T00:00:00,2025-09-18T02:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,175167.246
2025-09-18T00:00:00,2025-09-18T02:00:00,Ukendt,Andet,96522.0
2025-09-18T00:00:00,2025-09-18T02:00:00,Ukendt,Elvarme eller varmepumpe,26344.517
2025-09-17T23:00:00,2025-09-18T01:00:00,Andet,Andet,33331.217
2025-09-17T23:00:00,2025-09-18T01:00:00,Andet,Elvarme eller varmepumpe,3040.236
2025-09-17T23:00:00,2025-09-18T01:00:00,Etageejendom,Andet,91812.187
2025-09-17T23:00:00,2025-09-18T01:00:00,Etageejendom,Elvarme eller varmepumpe,2011.167
2025-09-17T23:00:00,2025-09-18T01:00:00,Fritidshuse,Andet,3342.784
2025-09-17T23:00:00,2025-09-18T01:00:00,Fritidshuse,Elvarme eller varmepumpe,35039.693
2025-09-17T23:00:00,2025-09-18T01:00:00,Parcel- og rækkehuse,Andet,462370.254
2025-09-17T23:00:00,2025-09-18T01:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,173365.877
2025-09-17T23:00:00,2025-09-18T01:00:00,Ukendt,Andet,92909.981
2025-09-17T23:00:00,2025-09-18T01:00:00,Ukendt,Elvarme eller varmepumpe,25945.459
2025-09-17T22:00:00,2025-09-18T00:00:00,Andet,Andet,33909.849
2025-09-17T22:00:00,2025-09-18T00:00:00,Andet,Elvarme eller varmepumpe,3079.347
2025-09-17T22:00:00,2025-09-18T00:00:00,Etageejendom,Andet,104150.782
2025-09-17T22:00:00,2025-09-18T00:00:00,Etageejendom,Elvarme eller varmepumpe,2188.468
2025-09-17T22:00:00,2025-09-18T00:00:00,Fritidshuse,Andet,3514.331
2025-09-17T22:00:00,2025-09-18T00:00:00,Fritidshuse,Elvarme eller varmepumpe,35547.405
2025-09-17T22:00:00,2025-09-18T00:00:00,Parcel- og rækkehuse,Andet,435893.064
2025-09-17T22:00:00,2025-09-18T00:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,167873.07
2025-09-17T22:00:00,2025-09-18T00:00:00,Ukendt,Andet,89004.052
2025-09-17T22:00:00,2025-09-18T00:00:00,Ukendt,Elvarme eller varmepumpe,25574.835
2025-09-17T21:00:00,2025-09-17T23:00:00,Andet,Andet,34205.713
2025-09-17T21:00:00,2025-09-17T23:00:00,Andet,Elvarme eller varmepumpe,3013.456
2025-09-17T21:00:00,2025-09-17T23:00:00,Etageejendom,Andet,126582.785
2025-09-17T21:00:00,2025-09-17T23:00:00,Etageejendom,Elvarme eller varmepumpe,2358.358
2025-09-17T21:00:00,2025-09-17T23:00:00,Fritidshuse,Andet,3667.328
2025-09-17T21:00:00,2025-09-17T23:00:00,Fritidshuse,Elvarme eller varmepumpe,36326.005
2025-09-17T21:00:00,2025-09-17T23:00:00,Parcel- og rækkehuse,Andet,399856.299
2025-09-17T21:00:00,2025-09-17T23:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,143902.569
2025-09-17T21:00:00,2025-09-17T23:00:00,Ukendt,Andet,75366.324
2025-09-17T21:00:00,2025-09-17T23:00:00,Ukendt,Elvarme eller varmepumpe,28303.119
2025-09-17T20:00:00,2025-09-17T22:00:00,Andet,Andet,38203.088
2025-09-17T20:00:00,2025-09-17T22:00:00,Andet,Elvarme eller varmepumpe,3146.791
2025-09-17T20:00:00,2025-09-17T22:00:00,Etageejendom,Andet,158928.177
2025-09-17T20:00:00,2025-09-17T22:00:00,Etageejendom,Elvarme eller varmepumpe,2774.408
2025-09-17T20:00:00,2025-09-17T22:00:00,Fritidshuse,Andet,4139.176
2025-09-17T20:00:00,2025-09-17T22:00:00,Fritidshuse,Elvarme eller varmepumpe,39868.459
2025-09-17T20:00:00,2025-09-17T22:00:00,Parcel- og rækkehuse,Andet,436187.745
2025-09-17T20:00:00,2025-09-17T22:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,153892.973
2025-09-17T20:00:00,2025-09-17T22:00:00,Ukendt,Andet,84764.199
2025-09-17T20:00:00,2025-09-17T22:00:00,Ukendt,Elvarme eller varmepumpe,30485.168
2025-09-17T19:00:00,2025-09-17T21:00:00,Andet,Andet,42548.553
2025-09-17T19:00:00,2025-09-17T21:00:00,Andet,Elvarme eller varmepumpe,3322.147
2025-09-17T19:00:00,2025-09-17T21:00:00,Etageejendom,Andet,191848.071
2025-09-17T19:00:00,2025-09-17T21:00:00,Etageejendom,Elvarme eller varmepumpe,3258.811
2025-09-17T19:00:00,2025-09-17T21:00:00,Fritidshuse,Andet,4583.681
2025-09-17T19:00:00,2025-09-17T21:00:00,Fritidshuse,Elvarme eller varmepumpe,43591.333
2025-09-17T19:00:00,2025-09-17T21:00:00,Parcel- og rækkehuse,Andet,480961.465
2025-09-17T19:00:00,2025-09-17T21:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,165602.152
2025-09-17T19:00:00,2025-09-17T21:00:00,Ukendt,Andet,94993.896
2025-09-17T19:00:00,2025-09-17T21:00:00,Ukendt,Elvarme eller varmepumpe,32484.826
2025-09-17T18:00:00,2025-09-17T20:00:00,Andet,Andet,46319.31
2025-09-17T18:00:00,2025-09-17T20:00:00,Andet,Elvarme eller varmepumpe,3693.034
2025-09-17T18:00:00,2025-09-17T20:00:00,Etageejendom,Andet,218529.506
2025-09-17T18:00:00,2025-09-17T20:00:00,Etageejendom,Elvarme eller varmepumpe,3624.181
2025-09-17T18:00:00,2025-09-17T20:00:00,Fritidshuse,Andet,4954.184
2025-09-17T18:00:00,2025-09-17T20:00:00,Fritidshuse,Elvarme eller varmepumpe,48767.165
2025-09-17T18:00:00,2025-09-17T20:00:00,Parcel- og rækkehuse,Andet,516048.761
2025-09-17T18:00:00,2025-09-17T20:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,173461.483
2025-09-17T18:00:00,2025-09-17T20:00:00,Ukendt,Andet,102856.954
2025-09-17T18:00:00,2025-09-17T20:00:00,Ukendt,Elvarme eller varmepumpe,33962.841
2025-09-17T17:00:00,2025-09-17T19:00:00,Andet,Andet,48158.886
2025-09-17T17:00:00,2025-09-17T19:00:00,Andet,Elvarme eller varmepumpe,3770.018
2025-09-17T17:00:00,2025-09-17T19:00:00,Etageejendom,Andet,237622.852
2025-09-17T17:00:00,2025-09-17T19:00:00,Etageejendom,Elvarme eller varmepumpe,3819.731
2025-09-17T17:00:00,2025-09-17T19:00:00,Fritidshuse,Andet,5301.11
2025-09-17T17:00:00,2025-09-17T19:00:00,Fritidshuse,Elvarme eller varmepumpe,52331.936
2025-09-17T17:00:00,2025-09-17T19:00:00,Parcel- og rækkehuse,Andet,537030.131
2025-09-17T17:00:00,2025-09-17T19:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,179587.599
2025-09-17T17:00:00,2025-09-17T19:00:00,Ukendt,Andet,107967.47
2025-09-17T17:00:00,2025-09-17T19:00:00,Ukendt,Elvarme eller varmepumpe,35105.191
2025-09-17T16:00:00,2025-09-17T18:00:00,Andet,Andet,49514.662
2025-09-17T16:00:00,2025-09-17T18:00:00,Andet,Elvarme eller varmepumpe,3787.462
2025-09-17T16:00:00,2025-09-17T18:00:00,Etageejendom,Andet,259778.356
2025-09-17T16:00:00,2025-09-17T18:00:00,Etageejendom,Elvarme eller varmepumpe,3996.258
2025-09-17T16:00:00,2025-09-17T18:00:00,Fritidshuse,Andet,5358.479
2025-09-17T16:00:00,2025-09-17T18:00:00,Fritidshuse,Elvarme eller varmepumpe,52279.077
2025-09-17T16:00:00,2025-09-17T18:00:00,Parcel- og rækkehuse,Andet,592907.312
2025-09-17T16:00:00,2025-09-17T18:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,182073.668
2025-09-17T16:00:00,2025-09-17T18:00:00,Ukendt,Andet,118389.238
2025-09-17T16:00:00,2025-09-17T18:00:00,Ukendt,Elvarme eller varmepumpe,35058.754
2025-09-17T15:00:00,2025-09-17T17:00:00,Andet,Andet,47541.214
2025-09-17T15:00:00,2025-09-17T17:00:00,Andet,Elvarme eller varmepumpe,3541.773
2025-09-17T15:00:00,2025-09-17T17:00:00,Etageejendom,Andet,248811.648
2025-09-17T15:00:00,2025-09-17T17:00:00,Etageejendom,Elvarme eller varmepumpe,3773.107
2025-09-17T15:00:00,2025-09-17T17:00:00,Fritidshuse,Andet,4878.488
2025-09-17T15:00:00,2025-09-17T17:00:00,Fritidshuse,Elvarme eller varmepumpe,45965.757
2025-09-17T15:00:00,2025-09-17T17:00:00,Parcel- og rækkehuse,Andet,609546.923
2025-09-17T15:00:00,2025-09-17T17:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,173470.275
2025-09-17T15:00:00,2025-09-17T17:00:00,Ukendt,Andet,118602.638
2025-09-17T15:00:00,2025-09-17T17:00:00,Ukendt,Elvarme eller varmepumpe,32409.464
2025-09-17T14:00:00,2025-09-17T16:00:00,Andet,Andet,40525.504
2025-09-17T14:00:00,2025-09-17T16:00:00,Andet,Elvarme eller varmepumpe,3083.662
2025-09-17T14:00:00,2025-09-17T16:00:00,Etageejendom,Andet,191582.967
2025-09-17T14:00:00,2025-09-17T16:00:00,Etageejendom,Elvarme eller varmepumpe,3093.092
2025-09-17T14:00:00,2025-09-17T16:00:00,Fritidshuse,Andet,3992.865
2025-09-17T14:00:00,2025-09-17T16:00:00,Fritidshuse,Elvarme eller varmepumpe,39266.897
2025-09-17T14:00:00,2025-09-17T16:00:00,Parcel- og rækkehuse,Andet,498392.366
2025-09-17T14:00:00,2025-09-17T16:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,146136.845
2025-09-17T14:00:00,2025-09-17T16:00:00,Ukendt,Andet,97044.088
2025-09-17T14:00:00,2025-09-17T16:00:00,Ukendt,Elvarme eller varmepumpe,26927.641
2025-09-17T13:00:00,2025-09-17T15:00:00,Andet,Andet,36331.607
2025-09-17T13:00:00,2025-09-17T15:00:00,Andet,Elvarme eller varmepumpe,2831.584
2025-09-17T13:00:00,2025-09-17T15:00:00,Etageejendom,Andet,163319.03
2025-09-17T13:00:00,2025-09-17T15:00:00,Etageejendom,Elvarme eller varmepumpe,2678.193
2025-09-17T13:00:00,2025-09-17T15:00:00,Fritidshuse,Andet,3779.741
2025-09-17T13:00:00,2025-09-17T15:00:00,Fritidshuse,Elvarme eller varmepumpe,37323.036
2025-09-17T13:00:00,2025-09-17T15:00:00,Parcel- og rækkehuse,Andet,415874.455
2025-09-17T13:00:00,2025-09-17T15:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,126875.468
2025-09-17T13:00:00,2025-09-17T15:00:00,Ukendt,Andet,81877.96
2025-09-17T13:00:00,2025-09-17T15:00:00,Ukendt,Elvarme eller varmepumpe,23964.462
2025-09-17T12:00:00,2025-09-17T14:00:00,Andet,Andet,34805.012
2025-09-17T12:00:00,2025-09-17T14:00:00,Andet,Elvarme eller varmepumpe,2849.705
2025-09-17T12:00:00,2025-09-17T14:00:00,Etageejendom,Andet,154600.527
2025-09-17T12:00:00,2025-09-17T14:00:00,Etageejendom,Elvarme eller varmepumpe,2569.382
2025-09-17T12:00:00,2025-09-17T14:00:00,Fritidshuse,Andet,3854.817
2025-09-17T12:00:00,2025-09-17T14:00:00,Fritidshuse,Elvarme eller varmepumpe,37911.475
2025-09-17T12:00:00,2025-09-17T14:00:00,Parcel- og rækkehuse,Andet,391255.74
2025-09-17T12:00:00,2025-09-17T14:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,122741.484
2025-09-17T12:00:00,2025-09-17T14:00:00,Ukendt,Andet,78012.458
2025-09-17T12:00:00,2025-09-17T14:00:00,Ukendt,Elvarme eller varmepumpe,24025.638
2025-09-17T11:00:00,2025-09-17T13:00:00,Andet,Andet,34729.426
2025-09-17T11:00:00,2025-09-17T13:00:00,Andet,Elvarme eller varmepumpe,2936.6
2025-09-17T11:00:00,2025-09-17T13:00:00,Etageejendom,Andet,151020.548
2025-09-17T11:00:00,2025-09-17T13:00:00,Etageejendom,Elvarme eller varmepumpe,2636.639
2025-09-17T11:00:00,2025-09-17T13:00:00,Fritidshuse,Andet,4015.89
2025-09-17T11:00:00,2025-09-17T13:00:00,Fritidshuse,Elvarme eller varmepumpe,39912.364
2025-09-17T11:00:00,2025-09-17T13:00:00,Parcel- og rækkehuse,Andet,381584.584
2025-09-17T11:00:00,2025-09-17T13:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,123270.576
2025-09-17T11:00:00,2025-09-17T13:00:00,Ukendt,Andet,76010.636
2025-09-17T11:00:00,2025-09-17T13:00:00,Ukendt,Elvarme eller varmepumpe,24784.458
2025-09-17T10:00:00,2025-09-17T12:00:00,Andet,Andet,35399.065
2025-09-17T10:00:00,2025-09-17T12:00:00,Etageejendom,Andet,151806.745
2025-09-17T10:00:00,2025-09-17T12:00:00,Andet,Elvarme eller varmepumpe,3063.023
2025-09-17T10:00:00,2025-09-17T12:00:00,Etageejendom,Elvarme eller varmepumpe,2671.771
2025-09-17T10:00:00,2025-09-17T12:00:00,Fritidshuse,Andet,4162.943
2025-09-17T10:00:00,2025-09-17T12:00:00,Fritidshuse,Elvarme eller varmepumpe,41638.852
2025-09-17T10:00:00,2025-09-17T12:00:00,Parcel- og rækkehuse,Andet,380356.577
2025-09-17T10:00:00,2025-09-17T12:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,124222.054
2025-09-17T10:00:00,2025-09-17T12:00:00,Ukendt,Andet,75637.127
2025-09-17T10:00:00,2025-09-17T12:00:00,Ukendt,Elvarme eller varmepumpe,25675.862
2025-09-17T09:00:00,2025-09-17T11:00:00,Andet,Andet,35571.244
2025-09-17T09:00:00,2025-09-17T11:00:00,Andet,Elvarme eller varmepumpe,3242.62
2025-09-17T09:00:00,2025-09-17T11:00:00,Etageejendom,Andet,147538.461
2025-09-17T09:00:00,2025-09-17T11:00:00,Etageejendom,Elvarme eller varmepumpe,2684.222
2025-09-17T09:00:00,2025-09-17T11:00:00,Fritidshuse,Andet,4242.496
2025-09-17T09:00:00,2025-09-17T11:00:00,Fritidshuse,Elvarme eller varmepumpe,43957.979
2025-09-17T09:00:00,2025-09-17T11:00:00,Parcel- og rækkehuse,Andet,373519.283
2025-09-17T09:00:00,2025-09-17T11:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,125723.887
2025-09-17T09:00:00,2025-09-17T11:00:00,Ukendt,Andet,73700.977
2025-09-17T09:00:00,2025-09-17T11:00:00,Ukendt,Elvarme eller varmepumpe,25911.316
2025-09-17T08:00:00,2025-09-17T10:00:00,Andet,Andet,35205.989
2025-09-17T08:00:00,2025-09-17T10:00:00,Andet,Elvarme eller varmepumpe,3258.266
2025-09-17T08:00:00,2025-09-17T10:00:00,Etageejendom,Andet,140021.339
2025-09-17T08:00:00,2025-09-17T10:00:00,Etageejendom,Elvarme eller varmepumpe,2579.389
2025-09-17T08:00:00,2025-09-17T10:00:00,Fritidshuse,Andet,4193.678
2025-09-17T08:00:00,2025-09-17T10:00:00,Fritidshuse,Elvarme eller varmepumpe,46356.916
2025-09-17T08:00:00,2025-09-17T10:00:00,Parcel- og rækkehuse,Andet,348981.996
2025-09-17T08:00:00,2025-09-17T10:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,121633.66
2025-09-17T08:00:00,2025-09-17T10:00:00,Ukendt,Andet,68037.68
2025-09-17T08:00:00,2025-09-17T10:00:00,Ukendt,Elvarme eller varmepumpe,24433.533
2025-09-17T07:00:00,2025-09-17T09:00:00,Andet,Andet,35647.113
2025-09-17T07:00:00,2025-09-17T09:00:00,Andet,Elvarme eller varmepumpe,3318.453
2025-09-17T07:00:00,2025-09-17T09:00:00,Etageejendom,Andet,138458.334
2025-09-17T07:00:00,2025-09-17T09:00:00,Etageejendom,Elvarme eller varmepumpe,2636.522
2025-09-17T07:00:00,2025-09-17T09:00:00,Fritidshuse,Andet,4548.398
2025-09-17T07:00:00,2025-09-17T09:00:00,Fritidshuse,Elvarme eller varmepumpe,49226.398
2025-09-17T07:00:00,2025-09-17T09:00:00,Parcel- og rækkehuse,Andet,346053.714
2025-09-17T07:00:00,2025-09-17T09:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,127157.431
2025-09-17T07:00:00,2025-09-17T09:00:00,Ukendt,Andet,67493.754
2025-09-17T07:00:00,2025-09-17T09:00:00,Ukendt,Elvarme eller varmepumpe,25372.776
2025-09-17T06:00:00,2025-09-17T08:00:00,Andet,Andet,35964.779
2025-09-17T06:00:00,2025-09-17T08:00:00,Andet,Elvarme eller varmepumpe,3337.979
2025-09-17T06:00:00,2025-09-17T08:00:00,Etageejendom,Andet,134776.617
2025-09-17T06:00:00,2025-09-17T08:00:00,Etageejendom,Elvarme eller varmepumpe,2628.969
2025-09-17T06:00:00,2025-09-17T08:00:00,Fritidshuse,Andet,4684.492
2025-09-17T06:00:00,2025-09-17T08:00:00,Fritidshuse,Elvarme eller varmepumpe,48346.2
2025-09-17T06:00:00,2025-09-17T08:00:00,Parcel- og rækkehuse,Andet,330078.462
2025-09-17T06:00:00,2025-09-17T08:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,133118.266
2025-09-17T06:00:00,2025-09-17T08:00:00,Ukendt,Andet,64890.319
2025-09-17T06:00:00,2025-09-17T08:00:00,Ukendt,Elvarme eller varmepumpe,27033.856
2025-09-17T05:00:00,2025-09-17T07:00:00,Andet,Andet,37070.797
2025-09-17T05:00:00,2025-09-17T07:00:00,Andet,Elvarme eller varmepumpe,3260.745
2025-09-17T05:00:00,2025-09-17T07:00:00,Etageejendom,Andet,130949.698
2025-09-17T05:00:00,2025-09-17T07:00:00,Etageejendom,Elvarme eller varmepumpe,2737.804
2025-09-17T05:00:00,2025-09-17T07:00:00,Fritidshuse,Andet,4332.349
2025-09-17T05:00:00,2025-09-17T07:00:00,Fritidshuse,Elvarme eller varmepumpe,42347.639
2025-09-17T05:00:00,2025-09-17T07:00:00,Parcel- og rækkehuse,Andet,341554.254
2025-09-17T05:00:00,2025-09-17T07:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,149452.867
2025-09-17T05:00:00,2025-09-17T07:00:00,Ukendt,Andet,66864.508
2025-09-17T05:00:00,2025-09-17T07:00:00,Ukendt,Elvarme eller varmepumpe,30534.486
2025-09-17T04:00:00,2025-09-17T06:00:00,Andet,Andet,34467.879
2025-09-17T04:00:00,2025-09-17T06:00:00,Andet,Elvarme eller varmepumpe,3019.953
2025-09-17T04:00:00,2025-09-17T06:00:00,Etageejendom,Andet,109041.483
2025-09-17T04:00:00,2025-09-17T06:00:00,Etageejendom,Elvarme eller varmepumpe,2395.921
2025-09-17T04:00:00,2025-09-17T06:00:00,Fritidshuse,Andet,3699.767
2025-09-17T04:00:00,2025-09-17T06:00:00,Fritidshuse,Elvarme eller varmepumpe,35837.499
2025-09-17T04:00:00,2025-09-17T06:00:00,Parcel- og rækkehuse,Andet,314195.777
2025-09-17T04:00:00,2025-09-17T06:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,147240.063
2025-09-17T04:00:00,2025-09-17T06:00:00,Ukendt,Andet,60555.787
2025-09-17T04:00:00,2025-09-17T06:00:00,Ukendt,Elvarme eller varmepumpe,28528.697
2025-09-17T03:00:00,2025-09-17T05:00:00,Andet,Andet,28763.643
2025-09-17T03:00:00,2025-09-17T05:00:00,Andet,Elvarme eller varmepumpe,2619.61
2025-09-17T03:00:00,2025-09-17T05:00:00,Etageejendom,Andet,84285.03
2025-09-17T03:00:00,2025-09-17T05:00:00,Etageejendom,Elvarme eller varmepumpe,2022.292
2025-09-17T03:00:00,2025-09-17T05:00:00,Fritidshuse,Andet,3250.952
2025-09-17T03:00:00,2025-09-17T05:00:00,Fritidshuse,Elvarme eller varmepumpe,32169.648
2025-09-17T03:00:00,2025-09-17T05:00:00,Parcel- og rækkehuse,Andet,261305.297
2025-09-17T03:00:00,2025-09-17T05:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,125186.303
2025-09-17T03:00:00,2025-09-17T05:00:00,Ukendt,Andet,49348.814
2025-09-17T03:00:00,2025-09-17T05:00:00,Ukendt,Elvarme eller varmepumpe,23737.234
2025-09-17T02:00:00,2025-09-17T04:00:00,Andet,Andet,28009.982
2025-09-17T02:00:00,2025-09-17T04:00:00,Andet,Elvarme eller varmepumpe,2599.103
2025-09-17T02:00:00,2025-09-17T04:00:00,Etageejendom,Andet,78908.323
2025-09-17T02:00:00,2025-09-17T04:00:00,Etageejendom,Elvarme eller varmepumpe,1849.25
2025-09-17T02:00:00,2025-09-17T04:00:00,Fritidshuse,Andet,3094.032
2025-09-17T02:00:00,2025-09-17T04:00:00,Fritidshuse,Elvarme eller varmepumpe,31864.319
2025-09-17T02:00:00,2025-09-17T04:00:00,Parcel- og rækkehuse,Andet,310789.658
2025-09-17T02:00:00,2025-09-17T04:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,131563.759
2025-09-17T02:00:00,2025-09-17T04:00:00,Ukendt,Andet,57176.116
2025-09-17T02:00:00,2025-09-17T04:00:00,Ukendt,Elvarme eller varmepumpe,24485.544
2025-09-17T01:00:00,2025-09-17T03:00:00,Andet,Andet,30815.121
2025-09-17T01:00:00,2025-09-17T03:00:00,Andet,Elvarme eller varmepumpe,2818.106
2025-09-17T01:00:00,2025-09-17T03:00:00,Etageejendom,Andet,81015.338
2025-09-17T01:00:00,2025-09-17T03:00:00,Etageejendom,Elvarme eller varmepumpe,1861.034
2025-09-17T01:00:00,2025-09-17T03:00:00,Fritidshuse,Andet,3200.142
2025-09-17T01:00:00,2025-09-17T03:00:00,Fritidshuse,Elvarme eller varmepumpe,33843.476
2025-09-17T01:00:00,2025-09-17T03:00:00,Parcel- og rækkehuse,Andet,413102.931
2025-09-17T01:00:00,2025-09-17T03:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,157596.993
2025-09-17T01:00:00,2025-09-17T03:00:00,Ukendt,Andet,74541.768
2025-09-17T01:00:00,2025-09-17T03:00:00,Ukendt,Elvarme eller varmepumpe,28906.36
2025-09-17T00:00:00,2025-09-17T02:00:00,Andet,Andet,32953.642
2025-09-17T00:00:00,2025-09-17T02:00:00,Andet,Elvarme eller varmepumpe,3035.355
2025-09-17T00:00:00,2025-09-17T02:00:00,Etageejendom,Andet,85191.025
2025-09-17T00:00:00,2025-09-17T02:00:00,Etageejendom,Elvarme eller varmepumpe,1908.891
2025-09-17T00:00:00,2025-09-17T02:00:00,Fritidshuse,Andet,3306.088
2025-09-17T00:00:00,2025-09-17T02:00:00,Fritidshuse,Elvarme eller varmepumpe,35082.422
2025-09-17T00:00:00,2025-09-17T02:00:00,Parcel- og rækkehuse,Andet,458150.203
2025-09-17T00:00:00,2025-09-17T02:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,170196.274
2025-09-17T00:00:00,2025-09-17T02:00:00,Ukendt,Andet,83166.117
2025-09-17T00:00:00,2025-09-17T02:00:00,Ukendt,Elvarme eller varmepumpe,31127.561
2025-09-16T23:00:00,2025-09-17T01:00:00,Andet,Andet,35654.909
2025-09-16T23:00:00,2025-09-17T01:00:00,Andet,Elvarme eller varmepumpe,3150.376
